homepage,ip,address,ip_range,provider,lat,lon
https://kiliyska-gromada.gov.ua,195.248.234.252,"21029, Ukraine, Vinnitsa Khmelnytske shose str 112-A","['195.248.234.0', '195.248.235.255']",BESTHOSTING-NET,44.9333,34.1
https://kmoas.gov.ua,91.217.254.53,"02094, Ukraine, Kiev Verhovnoj Rady blvd., 31 b., 39 fl.","['91.217.254.0', '91.217.254.255']",HOSTPARK-NET,50.454209,30.637312
https://kochubeivska-gromada.gov.ua,195.248.234.252,"21029, Ukraine, Vinnitsa Khmelnytske shose str 112-A","['195.248.234.0', '195.248.235.255']",BESTHOSTING-NET,44.9333,34.1
https://kodyma-mr.gov.ua,195.248.234.252,"21029, Ukraine, Vinnitsa Khmelnytske shose str 112-A","['195.248.234.0', '195.248.235.255']",BESTHOSTING-NET,44.9333,34.1
https://kolchynorada.gov.ua,193.0.61.50,"per Zahidniy 3c, of 3-13 Kiev, Ukraine","['193.0.61.0', '193.0.61.255']",CITYHOST-UA,50.45,30.52361
https://kolochavska-gromada.gov.ua,195.248.234.252,"21029, Ukraine, Vinnitsa Khmelnytske shose str 112-A","['195.248.234.0', '195.248.235.255']",BESTHOSTING-NET,44.9333,34.1
https://komrada.gov.ua,195.248.234.252,"21029, Ukraine, Vinnitsa Khmelnytske shose str 112-A","['195.248.234.0', '195.248.235.255']",BESTHOSTING-NET,44.9333,34.1
https://konoplyanska-gromada.gov.ua,195.248.234.252,"21029, Ukraine, Vinnitsa Khmelnytske shose str 112-A","['195.248.234.0', '195.248.235.255']",BESTHOSTING-NET,44.9333,34.1
https://kornynska-gromada.gov.ua,195.248.234.252,"21029, Ukraine, Vinnitsa Khmelnytske shose str 112-A","['195.248.234.0', '195.248.235.255']",BESTHOSTING-NET,44.9333,34.1
https://korostyshiv-rada.gov.ua,195.54.163.133,"Hrushevskogo 31, Vinnitsa region Zhmerinka district 23126 Severinivka village UKRAINE","['195.54.162.0', '195.54.163.255']",UA-HYPERHOST,49.822555,24.01615
https://kosmacka-gromada.gov.ua,195.248.234.252,"21029, Ukraine, Vinnitsa Khmelnytske shose str 112-A","['195.248.234.0', '195.248.235.255']",BESTHOSTING-NET,44.9333,34.1
https://krasne-rada.gov.ua,195.248.234.252,"21029, Ukraine, Vinnitsa Khmelnytske shose str 112-A","['195.248.234.0', '195.248.235.255']",BESTHOSTING-NET,44.9333,34.1
https://krasnopil-silrada.gov.ua,195.248.234.252,"21029, Ukraine, Vinnitsa Khmelnytske shose str 112-A","['195.248.234.0', '195.248.235.255']",BESTHOSTING-NET,44.9333,34.1
https://krasnosilska-gromada.gov.ua,195.248.234.252,"21029, Ukraine, Vinnitsa Khmelnytske shose str 112-A","['195.248.234.0', '195.248.235.255']",BESTHOSTING-NET,44.9333,34.1
https://krmisto.gov.ua,188.231.149.94,"Freenet of 268, 17 Dragomanova st., Kyiv Ukraine (UA) 02068","['188.231.144.0', '188.231.151.255']",FREENET,50.41028,30.637085
https://kte.kmda.gov.ua,185.185.255.154,kts.holub.ihor@gmail.com,"['185.185.252.0', '185.185.255.255']",UA-KYIVTELESERVIS-20170116,,
https://kuyalnyksr.odessa.gov.ua,193.200.212.33,admin.iac@odessa.gov.ua,"['193.200.212.0', '193.200.212.255']",OIAC-NET,,
http://skvira-rada.gov.ua,185.67.3.64,"st. Yuriya Popravky, 4/39-A, of. 379 02094 Kyiv UKRAINE","['185.67.0.0', '185.67.3.255']",UA-HOSTPROLAB-20140812,50.454209,30.637312
https://kv.npu.gov.ua,104.22.33.106,101 Townsend Street San Francisco CA 94107 United States,"['104.16.0.0', '104.31.255.255']",CLOUDFLARENET,37.78023,-122.39047
https://kyivavtodor.kyivcity.gov.ua,104.18.20.41,101 Townsend Street San Francisco CA 94107 United States,"['104.16.0.0', '104.31.255.255']",CLOUDFLARENET,37.78023,-122.39047
https://kyivcity.gov.ua,104.18.20.41,101 Townsend Street San Francisco CA 94107 United States,"['104.16.0.0', '104.31.255.255']",CLOUDFLARENET,37.78023,-122.39047
https://kyiv.npu.gov.ua,172.67.12.246,101 Townsend Street San Francisco CA 94107 United States,"['172.64.0.0', '172.71.255.255']",CLOUDFLARENET,37.78023,-122.39047
https://lanchynska-gromada.gov.ua,195.248.234.252,"21029, Ukraine, Vinnitsa Khmelnytske shose str 112-A","['195.248.234.0', '195.248.235.255']",BESTHOSTING-NET,44.9333,34.1
https://library.gov.ua,89.184.73.107,"Internet Invest Ltd. 50 Gaydara str., Kyiv, Ukraine, 01033","['89.184.64.0', '89.184.79.255']",MIROHOST,50.470785,30.476065
https://lis-ck.gov.ua,176.114.4.20,"Belogorodskaya str., 11a 08154 Boyarka UKRAINE","['176.114.0.0', '176.114.15.255']",THEHOST-NETWORK-3-6,47.4115568,23.8633268
https://liutenska-rada.gov.ua,195.248.234.252,"21029, Ukraine, Vinnitsa Khmelnytske shose str 112-A","['195.248.234.0', '195.248.235.255']",BESTHOSTING-NET,44.9333,34.1
https://live.diia.gov.ua,195.189.240.20,"24 Dilova st. Kyiv, Ukrain 03150","['195.189.240.0', '195.189.240.255']",ORG-DD219-RIPE,50.423038,30.51281
https://lokachynska-rayrada.gov.ua,195.248.234.252,"21029, Ukraine, Vinnitsa Khmelnytske shose str 112-A","['195.248.234.0', '195.248.235.255']",BESTHOSTING-NET,44.9333,34.1
https://lopatynska-gromada.gov.ua,195.248.234.252,"21029, Ukraine, Vinnitsa Khmelnytske shose str 112-A","['195.248.234.0', '195.248.235.255']",BESTHOSTING-NET,44.9333,34.1
http://slovakia.mfa.gov.ua,104.18.14.64,101 Townsend Street San Francisco CA 94107 United States,"['104.16.0.0', '104.31.255.255']",CLOUDFLARENET,37.78023,-122.39047
http://slovenia.mfa.gov.ua,104.18.15.64,101 Townsend Street San Francisco CA 94107 United States,"['104.16.0.0', '104.31.255.255']",CLOUDFLARENET,37.78023,-122.39047
https://lubarska-gromada.gov.ua,195.248.234.252,"21029, Ukraine, Vinnitsa Khmelnytske shose str 112-A","['195.248.234.0', '195.248.235.255']",BESTHOSTING-NET,44.9333,34.1
https://lubashivska-gromada.gov.ua,195.248.234.198,"21029, Ukraine, Vinnitsa Khmelnytske shose str 112-A","['195.248.234.0', '195.248.235.255']",BESTHOSTING-NET,44.9333,34.1
https://lubnyrada.gov.ua,31.131.28.66,"61015, Ukraine, Kharkiv, Donbasivskiy alley, 17, of. 59","['31.131.16.0', '31.131.31.255']",VPS-UA,49.59,36.43
https://lugynska-gromada.gov.ua,195.248.234.252,"21029, Ukraine, Vinnitsa Khmelnytske shose str 112-A","['195.248.234.0', '195.248.235.255']",BESTHOSTING-NET,44.9333,34.1
https://magd.otg.dp.gov.ua,195.64.190.77,"2, Oleksandra Polia Ave, Dnipro, Ukraine, 49004","['195.64.190.0', '195.64.191.255']",GIKNPC-NET,48.47,35.05
https://malynivska-rada.gov.ua,195.248.234.252,"21029, Ukraine, Vinnitsa Khmelnytske shose str 112-A","['195.248.234.0', '195.248.235.255']",BESTHOSTING-NET,44.9333,34.1
https://mangush-gromada.gov.ua,195.248.234.252,"21029, Ukraine, Vinnitsa Khmelnytske shose str 112-A","['195.248.234.0', '195.248.235.255']",BESTHOSTING-NET,44.9333,34.1
https://marad.gov.ua,91.200.41.232,"P.E. Kravchenko K.V., P.O. Box 265, Kyiv-222, 02222, Kiev, Ukraine","['91.200.40.0', '91.200.43.255']",HVOSTING-NET,50.509303,30.607619
https://maryinska-gromada.gov.ua,195.248.234.252,"21029, Ukraine, Vinnitsa Khmelnytske shose str 112-A","['195.248.234.0', '195.248.235.255']",BESTHOSTING-NET,44.9333,34.1
https://mateivetska-gromada.gov.ua,195.248.234.252,"21029, Ukraine, Vinnitsa Khmelnytske shose str 112-A","['195.248.234.0', '195.248.235.255']",BESTHOSTING-NET,44.9333,34.1
https://mayakivska-gromada.gov.ua,195.248.234.252,"21029, Ukraine, Vinnitsa Khmelnytske shose str 112-A","['195.248.234.0', '195.248.235.255']",BESTHOSTING-NET,44.9333,34.1
https://medenycka-gromada.gov.ua,195.248.234.252,"21029, Ukraine, Vinnitsa Khmelnytske shose str 112-A","['195.248.234.0', '195.248.235.255']",BESTHOSTING-NET,44.9333,34.1
https://meteo.gov.ua,91.216.232.16,"Ukraine, Kiev","['91.216.232.0', '91.216.232.255']",UA-HMC-PI,50.25,30.5
http://sm.gov.ua,193.34.92.244,"Sumski Telecom Systems Ltd 21 Internatsionalistiv street, Sumy, 40034, Ukraine","['193.34.92.0', '193.34.95.255']",TKSYS-NET,51.0,34.0
https://mihaylolukasheve-rada.gov.ua,195.248.234.252,"21029, Ukraine, Vinnitsa Khmelnytske shose str 112-A","['195.248.234.0', '195.248.235.255']",BESTHOSTING-NET,44.9333,34.1
https://mka.court.gov.ua,212.90.190.139,"vul. S. Khokhlovyh, 15 Kiev, Ukraine, 04050","['212.90.190.128', '212.90.190.191']",UKRCOM-CUSTOMER-NET,50.46486,30.477626
https://mkip.gov.ua,172.67.204.35,101 Townsend Street San Francisco CA 94107 United States,"['172.64.0.0', '172.71.255.255']",CLOUDFLARENET,37.78023,-122.39047
http://smolygiv-rada.gov.ua,195.248.234.252,"21029, Ukraine, Vinnitsa Khmelnytske shose str 112-A","['195.248.234.0', '195.248.235.255']",BESTHOSTING-NET,44.9333,34.1
https://morshyn-rada.gov.ua,77.87.195.56,"Internet Invest Ltd. 50 Gaydara str., Kyiv, Ukraine, 01033","['77.87.192.0', '77.87.199.255']",MIROHOST,50.470785,30.476065
https://mostyska-gromada.gov.ua,195.248.234.252,"21029, Ukraine, Vinnitsa Khmelnytske shose str 112-A","['195.248.234.0', '195.248.235.255']",BESTHOSTING-NET,44.9333,34.1
https://mostyska.loda.gov.ua,193.106.248.73,"Canada, Vancouver BC V6Z 1G3, 920-736 GRANVILLE st.","['193.106.248.0', '193.106.251.255']",CA-INETCLOUD,49.283381,-123.116754
https://mrbrody.gov.ua,194.44.147.62,"UARNet Ukrainian Academic and Research Network 1 Svientsitsky Street, Lviv 79011, Ukraine","['194.44.0.0', '194.44.255.255']",UA-ZZ-940217,49.82385,24.033702
https://mrd.gov.ua,185.68.16.190,"Hosting Ukraine LTD PO Box 65 04112, Kiev, Ukraine","['185.68.16.0', '185.68.16.255']",HUPROXY,50.466847,30.449383
https://mukachevo-rada.gov.ua,94.131.247.61,"03022, UKRAINE, Kyiv, Yurkivska str., 34-A","['94.131.246.0', '94.131.247.255']",GT-GIGACLOUD,50.392335,30.481684
https://murovanska-gromada.gov.ua,195.248.234.252,"21029, Ukraine, Vinnitsa Khmelnytske shose str 112-A","['195.248.234.0', '195.248.235.255']",BESTHOSTING-NET,44.9333,34.1
https://museum.bank.gov.ua,45.60.74.68,"3400 Bridge Parkway, Suite 200 Redwood Shores CA 94065 United States","['45.60.0.0', '45.60.255.255']",INCAPSULA-NET,37.53701,-122.25308
https://mykolaivmr.gov.ua,5.161.46.233,Hetzner Online GmbH Industriestrasse 25 D-91710 Gunzenhausen Germany,"['5.161.0.0', '5.161.255.255']",DE-HETZNER-20120725,49.124827,10.780514
https://myrnograd-rada.gov.ua,91.197.59.42,"Kyiv, blvrd. Lesi Ukrainki 34","['91.197.58.0', '91.197.59.255']",GARUDANET,50.1537,30.7421
https://myronivka-mrada.gov.ua,195.248.234.198,"21029, Ukraine, Vinnitsa Khmelnytske shose str 112-A","['195.248.234.0', '195.248.235.255']",BESTHOSTING-NET,44.9333,34.1
https://myropilska-gromada.gov.ua,195.248.234.252,"21029, Ukraine, Vinnitsa Khmelnytske shose str 112-A","['195.248.234.0', '195.248.235.255']",BESTHOSTING-NET,44.9333,34.1
https://nabu.gov.ua,193.29.204.70,"Kyiv, Ukraine ","['193.29.204.0', '193.29.204.255']",ORG-SCFC1-RIPE,50.25,30.5
https://nads.gov.ua,195.78.68.7,"Hrushevsky St, 12/2, Kyiv 01008 Ukraine","['195.78.68.0', '195.78.69.255']",kmu,50.447295,30.536918
https://narodycka-gromada.gov.ua,195.248.234.252,"21029, Ukraine, Vinnitsa Khmelnytske shose str 112-A","['195.248.234.0', '195.248.235.255']",BESTHOSTING-NET,44.9333,34.1
https://nenc.gov.ua,92.244.101.130,"Akad. Krymskogo str. 4a, office 339 03680, Kyiv Ukraine","['92.244.100.0', '92.244.103.255']",KIEVNET-CUSTOMERS1,50.447295,30.536918
http://snigiryevka-rada.gov.ua,5.39.10.93,"Gaidara, 50 str. 01033 Kyiv UA","['5.39.10.80', '5.39.10.95']",OVH_61293784,50.438986,30.507923
https://niss.gov.ua,195.64.225.67,"office 335, 2, V.Shimanovskogo str., 02125, Kyiv, Ukraine","['195.64.224.0', '195.64.225.255']",ELVISTI-1,50.475271,30.596639
https://nmykolaivska-gromada.gov.ua,195.248.234.252,"21029, Ukraine, Vinnitsa Khmelnytske shose str 112-A","['195.248.234.0', '195.248.235.255']",BESTHOSTING-NET,44.9333,34.1
http://snovmr.gov.ua,192.99.147.139,800-1801 McGill College Montreal QC H3A 2N4 Canada,"['192.99.0.0', '192.99.255.255']",OVH-ARIN-7,45.5028822,-73.5722496
https://novoborivska-gromada.gov.ua,195.248.234.252,"21029, Ukraine, Vinnitsa Khmelnytske shose str 112-A","['195.248.234.0', '195.248.235.255']",BESTHOSTING-NET,44.9333,34.1
https://novogrodovka-rada.gov.ua,185.68.16.105,"Hosting Ukraine LTD PO Box 65 04112, Kiev, Ukraine","['185.68.16.0', '185.68.16.255']",HUPROXY,50.466847,30.449383
https://novokalynivska-gromada.gov.ua,195.248.234.252,"21029, Ukraine, Vinnitsa Khmelnytske shose str 112-A","['195.248.234.0', '195.248.235.255']",BESTHOSTING-NET,44.9333,34.1
https://novotg.gov.ua,195.248.234.252,"21029, Ukraine, Vinnitsa Khmelnytske shose str 112-A","['195.248.234.0', '195.248.235.255']",BESTHOSTING-NET,44.9333,34.1
https://novovasylivska-gromada.gov.ua,195.248.234.252,"21029, Ukraine, Vinnitsa Khmelnytske shose str 112-A","['195.248.234.0', '195.248.235.255']",BESTHOSTING-NET,44.9333,34.1
https://nwag.court.gov.ua,212.90.190.139,"vul. S. Khokhlovyh, 15 Kiev, Ukraine, 04050","['212.90.190.128', '212.90.190.191']",UKRCOM-CUSTOMER-NET,50.46486,30.477626
https://oblrada.dp.gov.ua,212.3.96.121,"Glinki st. 7, room 1003 Ukraine, Dnipro, 49000","['212.3.96.0', '212.3.127.255']",UA-APEX-990902,48.468022,35.041771
https://oblrada-pl.gov.ua,80.91.164.55,"PJSC DATAGROUP Smolenskaya str., 31-33 03005 Kiyv Ukraine","['80.91.164.0', '80.91.164.127']",CLOUD-DATAGROUP,50.45111,30.445154
https://obolon.kyivcity.gov.ua,104.18.21.41,101 Townsend Street San Francisco CA 94107 United States,"['104.16.0.0', '104.31.255.255']",CLOUDFLARENET,37.78023,-122.39047
https://obroshynska-gromada.gov.ua,195.248.234.252,"21029, Ukraine, Vinnitsa Khmelnytske shose str 112-A","['195.248.234.0', '195.248.235.255']",BESTHOSTING-NET,44.9333,34.1
https://oda.court.gov.ua,212.90.190.139,"vul. S. Khokhlovyh, 15 Kiev, Ukraine, 04050","['212.90.190.128', '212.90.190.191']",UKRCOM-CUSTOMER-NET,50.46486,30.477626
http://sof.mil.gov.ua,104.18.7.221,101 Townsend Street San Francisco CA 94107 United States,"['104.16.0.0', '104.31.255.255']",CLOUDFLARENET,37.78023,-122.39047
http://sokyriany.bukoda.gov.ua,104.21.30.48,101 Townsend Street San Francisco CA 94107 United States,"['104.16.0.0', '104.31.255.255']",CLOUDFLARENET,37.78023,-122.39047
https://old.bank.gov.ua,45.60.74.68,"3400 Bridge Parkway, Suite 200 Redwood Shores CA 94065 United States","['45.60.0.0', '45.60.255.255']",INCAPSULA-NET,37.53701,-122.25308
http://solerada.gov.ua,185.67.1.240,"st. Yuriya Popravky, 4/39-A, of. 379 02094 Kyiv UKRAINE","['185.67.0.0', '185.67.3.255']",UA-HOSTPROLAB-20140812,50.454209,30.637312
https://oleshaotg.gov.ua,195.248.234.252,"21029, Ukraine, Vinnitsa Khmelnytske shose str 112-A","['195.248.234.0', '195.248.235.255']",BESTHOSTING-NET,44.9333,34.1
https://oleshki-rada.gov.ua,185.68.16.102,"Hosting Ukraine LTD PO Box 65 04112, Kiev, Ukraine","['185.68.16.0', '185.68.16.255']",HUPROXY,50.466847,30.449383
http://solor.gov.ua,104.18.18.173,101 Townsend Street San Francisco CA 94107 United States,"['104.16.0.0', '104.31.255.255']",CLOUDFLARENET,37.78023,-122.39047
https://omr.gov.ua,81.25.237.23,"Odessa, Ukraine B. Arnautskaya, 52 Skyline Telecom Ltd.","['81.25.236.0', '81.25.239.255']",UA-SKYLINE-7,47.0,30.0
https://online.minjust.gov.ua,193.111.173.221,"13 Horodetskogo Str. 01001, Kyiv, Ukraine","['193.111.173.0', '193.111.173.255']",NAIS,50.450034,30.524136
https://onokivska-gromada.gov.ua,195.248.234.252,"21029, Ukraine, Vinnitsa Khmelnytske shose str 112-A","['195.248.234.0', '195.248.235.255']",BESTHOSTING-NET,44.9333,34.1
https://opendata.dniprorada.gov.ua,46.98.251.37,Dniepropetrovsk Ukraine,"['46.98.248.0', '46.98.255.255']",FREGAT-NET,48.39,34.71
https://opendata.drohobych-rada.gov.ua,104.21.6.69,101 Townsend Street San Francisco CA 94107 United States,"['104.16.0.0', '104.31.255.255']",CLOUDFLARENET,37.78023,-122.39047
http://sorada.gov.ua,193.34.92.244,"Sumski Telecom Systems Ltd 21 Internatsionalistiv street, Sumy, 40034, Ukraine","['193.34.92.0', '193.34.95.255']",TKSYS-NET,51.0,34.0
https://otg.mrada-baranivka.gov.ua,185.68.16.191,"Hosting Ukraine LTD PO Box 65 04112, Kiev, Ukraine","['185.68.16.0', '185.68.16.255']",HUPROXY,50.466847,30.449383
https://otyn-gromada.gov.ua,195.248.234.252,"21029, Ukraine, Vinnitsa Khmelnytske shose str 112-A","['195.248.234.0', '195.248.235.255']",BESTHOSTING-NET,44.9333,34.1
https://ovadnivska-gromada.gov.ua,195.248.234.252,"21029, Ukraine, Vinnitsa Khmelnytske shose str 112-A","['195.248.234.0', '195.248.235.255']",BESTHOSTING-NET,44.9333,34.1
http://spain.mfa.gov.ua,104.18.15.64,101 Townsend Street San Francisco CA 94107 United States,"['104.16.0.0', '104.31.255.255']",CLOUDFLARENET,37.78023,-122.39047
https://palestine.mfa.gov.ua,104.18.14.64,101 Townsend Street San Francisco CA 94107 United States,"['104.16.0.0', '104.31.255.255']",CLOUDFLARENET,37.78023,-122.39047
https://pasichna-tg.gov.ua,185.13.5.57,"01032, Ukraine, Kiev bul. Tarasa Shevchenko 36b, office 15","['185.13.5.0', '185.13.5.255']",freehost-dc-2,50.441147,30.497696
https://pavlogradmrada.dp.gov.ua,194.33.181.56,"Pavlograd, Ukraine Kravchenko street 2/38","['194.33.181.0', '194.33.181.255']",RTLUA-NET,48.5317,35.8704
https://pechersk.kyivcity.gov.ua,104.18.20.41,101 Townsend Street San Francisco CA 94107 United States,"['104.16.0.0', '104.31.255.255']",CLOUDFLARENET,37.78023,-122.39047
https://perehinska-gromada.gov.ua,5.9.177.94,Besthosting Keletskaya 130a/163 21029 Vinnitsa UKRAINE,"['5.9.177.64', '5.9.177.95']",ROMAN-VARSHAVSKYI,51.373562,31.645582
https://pererislyanska-gromada.gov.ua,195.248.234.252,"21029, Ukraine, Vinnitsa Khmelnytske shose str 112-A","['195.248.234.0', '195.248.235.255']",BESTHOSTING-NET,44.9333,34.1
https://pereschepynske.otg.dp.gov.ua,195.64.190.77,"2, Oleksandra Polia Ave, Dnipro, Ukraine, 49004","['195.64.190.0', '195.64.191.255']",GIKNPC-NET,48.47,35.05
https://peru.mfa.gov.ua,104.18.14.64,101 Townsend Street San Francisco CA 94107 United States,"['104.16.0.0', '104.31.255.255']",CLOUDFLARENET,37.78023,-122.39047
https://petition.kmu.gov.ua,195.78.69.40,"Hrushevsky St, 12/2, Kyiv 01008 Ukraine","['195.78.68.0', '195.78.69.255']",kmu,50.447295,30.536918
https://petition.president.gov.ua,193.29.204.12,"Kyiv, Ukraine ","['193.29.204.0', '193.29.204.255']",ORG-SCFC1-RIPE,50.25,30.5
https://petrovirivska-gromada.gov.ua,195.248.234.252,"21029, Ukraine, Vinnitsa Khmelnytske shose str 112-A","['195.248.234.0', '195.248.235.255']",BESTHOSTING-NET,44.9333,34.1
https://pidgayci-gromada.gov.ua,195.248.234.252,"21029, Ukraine, Vinnitsa Khmelnytske shose str 112-A","['195.248.234.0', '195.248.235.255']",BESTHOSTING-NET,44.9333,34.1
https://pidgorodne.otg.dp.gov.ua,195.64.190.77,"2, Oleksandra Polia Ave, Dnipro, Ukraine, 49004","['195.64.190.0', '195.64.191.255']",GIKNPC-NET,48.47,35.05
https://pidkaminska-gromada.gov.ua,195.248.234.252,"21029, Ukraine, Vinnitsa Khmelnytske shose str 112-A","['195.248.234.0', '195.248.235.255']",BESTHOSTING-NET,44.9333,34.1
https://pischanka-rayrada.gov.ua,195.248.234.252,"21029, Ukraine, Vinnitsa Khmelnytske shose str 112-A","['195.248.234.0', '195.248.235.255']",BESTHOSTING-NET,44.9333,34.1
https://pmr.gov.ua,162.55.100.33,Hetzner Online GmbH Industriestrasse 25 D-91710 Gunzenhausen Germany,"['162.55.0.0', '162.55.255.255']",DE-HETZNER-19920803,49.124827,10.780514
https://pnotg.gov.ua,185.41.248.61,"03022, UKRAINE, Kyiv, Yurkivska str., 34-A","['185.41.248.0', '185.41.249.255']",GT-UNNUMBERED,50.392335,30.481684
https://pokrovsk-rada.gov.ua,176.114.6.124,"Belogorodskaya str., 11a 08154 Boyarka UKRAINE","['176.114.0.0', '176.114.15.255']",THEHOST-NETWORK-3-6,47.4115568,23.8633268
https://pokrovsk-rda.gov.ua,93.190.46.221,"Private company ""Ukrainian hosting"" street Turgenevskaya, 59 Kiev Ukraine","['93.190.44.0', '93.190.47.255']",UHUA2,50.469224,30.519633
https://poliska-gromada.gov.ua,195.248.234.252,"21029, Ukraine, Vinnitsa Khmelnytske shose str 112-A","['195.248.234.0', '195.248.235.255']",BESTHOSTING-NET,44.9333,34.1
https://polyanska-gromada.gov.ua,195.248.234.198,"21029, Ukraine, Vinnitsa Khmelnytske shose str 112-A","['195.248.234.0', '195.248.235.255']",BESTHOSTING-NET,44.9333,34.1
https://popilnyanska-gromada.gov.ua,195.248.234.252,"21029, Ukraine, Vinnitsa Khmelnytske shose str 112-A","['195.248.234.0', '195.248.235.255']",BESTHOSTING-NET,44.9333,34.1
https://potiivska-gromada.gov.ua,195.248.234.252,"21029, Ukraine, Vinnitsa Khmelnytske shose str 112-A","['195.248.234.0', '195.248.235.255']",BESTHOSTING-NET,44.9333,34.1
https://prozorro.gov.ua,195.178.150.61,"PJSC DATAGROUP Smolenskaya str., 31-33 03005 Kiyv Ukraine","['195.178.150.0', '195.178.150.255']",PROZORRO,50.45111,30.445154
https://pustomyty-gromada.gov.ua,195.248.234.252,"21029, Ukraine, Vinnitsa Khmelnytske shose str 112-A","['195.248.234.0', '195.248.235.255']",BESTHOSTING-NET,44.9333,34.1
https://putivlska-gromada.gov.ua,195.248.234.252,"21029, Ukraine, Vinnitsa Khmelnytske shose str 112-A","['195.248.234.0', '195.248.235.255']",BESTHOSTING-NET,44.9333,34.1
https://pyadycka-gromada.gov.ua,195.248.234.252,"21029, Ukraine, Vinnitsa Khmelnytske shose str 112-A","['195.248.234.0', '195.248.235.255']",BESTHOSTING-NET,44.9333,34.1
https://pyatihmr.dp.gov.ua,195.64.190.77,"2, Oleksandra Polia Ave, Dnipro, Ukraine, 49004","['195.64.190.0', '195.64.191.255']",GIKNPC-NET,48.47,35.05
https://rada.gov.ua,193.19.152.74,"Verkhovna Rada Grushevskogo str, 5 Kyiv, UA","['193.19.152.0', '193.19.155.255']",RADAUA-NET,50.447295,30.536918
https://rada-peremyshlyany.gov.ua,195.234.4.61,"03038, box 21, Kyiv, Ukraine","['195.234.4.0', '195.234.5.255']",HST-1GB,50.426006,30.506851
https://radekhiv-miskrada.gov.ua,91.234.35.30,"Belogorodskaya str., 11a 08154 Boyarka UKRAINE","['91.234.32.0', '91.234.35.255']",THEHOST-NETWORK-2,47.4115568,23.8633268
https://radmr.gov.ua,195.248.234.252,"21029, Ukraine, Vinnitsa Khmelnytske shose str 112-A","['195.248.234.0', '195.248.235.255']",BESTHOSTING-NET,44.9333,34.1
https://ralivska-gromada.gov.ua,195.248.234.252,"21029, Ukraine, Vinnitsa Khmelnytske shose str 112-A","['195.248.234.0', '195.248.235.255']",BESTHOSTING-NET,44.9333,34.1
https://ror.gov.ua,176.124.231.37,"Rivne, Knyiaza Ostrozkogo str. 22/116","['176.124.228.0', '176.124.231.255']",RIFT,48.690225,9.208353500000001
https://rozhnrada.gov.ua,5.9.177.94,Besthosting Keletskaya 130a/163 21029 Vinnitsa UKRAINE,"['5.9.177.64', '5.9.177.95']",ROMAN-VARSHAVSKYI,51.373562,31.645582
https://rozhrada.gov.ua,194.28.172.77,"21029, Ukraine, Vinnitsa Khmelnytske shose str 112-A","['194.28.172.0', '194.28.175.255']",BESTHOSTING-NET2,44.9333,34.1
https://rudkivska-gromada.gov.ua,195.248.234.252,"21029, Ukraine, Vinnitsa Khmelnytske shose str 112-A","['195.248.234.0', '195.248.235.255']",BESTHOSTING-NET,44.9333,34.1
https://rv.archives.gov.ua,185.128.232.229,"03022, UKRAINE, Kyiv, Yurkivska str., 34-A","['185.128.232.0', '185.128.233.255']",GT-DC-CLIENTS,50.392335,30.481684
http://srvk.gov.ua,91.200.42.15,"P.E. Kravchenko K.V., P.O. Box 265, Kyiv-222, 02222, Kiev, Ukraine","['91.200.40.0', '91.200.43.255']",HVOSTING-NET,50.509303,30.607619
https://sambircity.gov.ua,91.239.232.22,"st. Yuriya Popravky, 4/39-A, of. 379 02094 Kyiv UKRAINE","['91.239.232.0', '91.239.235.255']",UA-HOSTPROLAB,50.454209,30.637312
https://sarnyrrada.gov.ua,104.21.17.68,101 Townsend Street San Francisco CA 94107 United States,"['104.16.0.0', '104.31.255.255']",CLOUDFLARENET,37.78023,-122.39047
https://selidovo-rada.gov.ua,185.68.16.160,"Hosting Ukraine LTD PO Box 65 04112, Kiev, Ukraine","['185.68.16.0', '185.68.16.255']",HUPROXY,50.466847,30.449383
https://semenivsca-gromada.gov.ua,195.248.234.252,"21029, Ukraine, Vinnitsa Khmelnytske shose str 112-A","['195.248.234.0', '195.248.235.255']",BESTHOSTING-NET,44.9333,34.1
https://shchyretska-hromada.gov.ua,195.248.234.252,"21029, Ukraine, Vinnitsa Khmelnytske shose str 112-A","['195.248.234.0', '195.248.235.255']",BESTHOSTING-NET,44.9333,34.1
https://shegynivska-gromada.gov.ua,195.248.234.252,"21029, Ukraine, Vinnitsa Khmelnytske shose str 112-A","['195.248.234.0', '195.248.235.255']",BESTHOSTING-NET,44.9333,34.1
https://shev.kyivcity.gov.ua,104.18.20.41,101 Townsend Street San Francisco CA 94107 United States,"['104.16.0.0', '104.31.255.255']",CLOUDFLARENET,37.78023,-122.39047
https://shvaykivska-gromada.gov.ua,195.248.234.252,"21029, Ukraine, Vinnitsa Khmelnytske shose str 112-A","['195.248.234.0', '195.248.235.255']",BESTHOSTING-NET,44.9333,34.1
https://siverska-gromada.gov.ua,31.131.28.66,"61015, Ukraine, Kharkiv, Donbasivskiy alley, 17, of. 59","['31.131.16.0', '31.131.31.255']",VPS-UA,49.59,36.43
https://skadovsk-gromada.gov.ua,195.248.234.252,"21029, Ukraine, Vinnitsa Khmelnytske shose str 112-A","['195.248.234.0', '195.248.235.255']",BESTHOSTING-NET,44.9333,34.1
